UNIQUE_CELL_ID,UNIQUE_CELL_NAME,TYPE,ORGAN,ANATOMY_ID,CELL_TYPE_ID,CPID,Germ Layer,Differentiation State,Source Age,Raw Anatomy Id,Raw Cell Type Id,Body Part,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
2483,SMOOTH_MUSCLE_CELL_CPID=2483,Smooth muscle cell,Male genital duct,5050202010300000000000,231,2483,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5050202010300000000000,231,Genitalia,Extratesticular genital duct,Ductus deferens,Muscular layer,Outer longitudinal muscle layer,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000192,NA,NA,NA
2484,CILIATED_COLUMNAR_CELL_CPID=2484,Ciliated columnar cell,Male genital duct,5050300010000000000000,58,2484,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5050300010000000000000,58,Genitalia,Intratesticular genital duct,NA,Ductulus efferent,NA,NA,NA,NA,NA,NA,Ciliated columnar cell,NA,CL:0002145,NA,210   211   572   576   579   701   702   703   704   705   706   707   714   715   716   717   718   719   720   728   729   730   731   732   733   734   735   736   737,t106   t107
2485,NONCILIATED_CUBOIDAL_CELL,Nonciliated cuboidal cell,Male genital duct,5050300010000000000000,190,2485,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5050300010000000000000,190,Genitalia,Intratesticular genital duct,NA,Ductulus efferent,NA,NA,NA,NA,NA,NA,Nonciliated cuboidal cell,NA,CL:0000075,NA,NA,t106   t107
2486,DUCT_EPITHELIAL_CELL_CPID=2486,Duct epithelial cell,Male genital duct,5050300020100000000000,90,2486,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5050300020100000000000,90,Genitalia,Intratesticular genital duct,NA,Rete testis,Epithelium,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,NA,NA
2487,SERTOLI_CELL,Sertoli cell,Male genital duct,5050300030000000000000,229,2487,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5050300030000000000000,229,Genitalia,Intratesticular genital duct,NA,Tubulus rectus,NA,NA,NA,NA,NA,NA,Sertoli cell,NA,CL:0000216,NA,NA,NA
2488,DUCT_EPITHELIAL_CELL_CPID=2488,Duct epithelial cell,Male genital duct,5050300030100000000000,90,2488,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5050300030100000000000,90,Genitalia,Intratesticular genital duct,NA,Tubulus rectus,Epithelium,NA,NA,NA,NA,NA,Duct epithelial cell,NA,CL:0000068,NA,573   577   580   699   700   712   713   725   726   727,NA
2489,EPITHELIAL_CELL_CPID=2489,Epithelial cell,Prostate gland,5060000000100000000000,89,2489,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060000000100000000000,89,Genitalia,NA,NA,NA,Epithelium,NA,NA,NA,NA,NA,Epithelial cell,NA,CL:0002231,NA,NA,t116   t117
2490,FIBROBLAST_CPID=2490,Fibroblast,Prostate gland,5060001000000000000000,120,2490,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060001000000000000000,120,Genitalia,NA,Capsule,NA,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2491,SMOOTH_MUSCLE_CELL_CPID=2491,Smooth muscle cell,Prostate gland,5060002000000000000000,231,2491,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002000000000000000,231,Genitalia,NA,Stroma,NA,NA,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000192,NA,NA,NA
2492,STROMAL_CELL_CPID=2492,Stromal cell,Prostate gland,5060002000000000000000,130,2492,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002000000000000000,130,Genitalia,NA,Stroma,NA,NA,NA,NA,NA,NA,NA,Stromal cell,NA,CL:0002622,NA,NA,NA
2493,FIBROBLAST_CPID=2493,Fibroblast,Prostate gland,5060002010100000000000,120,2493,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002010100000000000,120,Genitalia,NA,Stroma,Artery,Tunica adventitia,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2494,ENDOTHELIAL_CELL_CPID=2494,Endothelial cell,Prostate gland,5060002010200000000000,78,2494,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002010200000000000,78,Genitalia,NA,Stroma,Artery,Tunica intima,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
2495,FIBROBLAST_CPID=2495,Fibroblast,Prostate gland,5060002010200000000000,120,2495,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002010200000000000,120,Genitalia,NA,Stroma,Artery,Tunica intima,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2496,FAT_CELL_(ADIPOCYTE)_CPID=2496,Fat cell (adipocyte),Prostate gland,5060002010200000000000,119,2496,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002010200000000000,119,Genitalia,NA,Stroma,Artery,Tunica intima,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2497,SMOOTH_MUSCLE_CELL_CPID=2497,Smooth muscle cell,Prostate gland,5060002010201000000000,231,2497,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002010201000000000,231,Genitalia,NA,Stroma,Artery,Tunica intima,Subendothelial layer,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2498,SMOOTH_MUSCLE_CELL_CPID=2498,Smooth muscle cell,Prostate gland,5060002010300000000000,231,2498,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002010300000000000,231,Genitalia,NA,Stroma,Artery,Tunica media,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2499,ENDOTHELIAL_CELL_CPID=2499,Endothelial cell,Prostate gland,5060002020000000000000,78,2499,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002020000000000000,78,Genitalia,NA,Stroma,Capillary,NA,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0002144,NA,NA,NA
2500,PERICYTE_CPID=2500,Pericyte,Prostate gland,5060002020000000000000,205,2500,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002020000000000000,205,Genitalia,NA,Stroma,Capillary,NA,NA,NA,NA,NA,NA,Pericyte,NA,CL:0000669,NA,NA,NA
2501,FIBROBLAST_CPID=2501,Fibroblast,Prostate gland,5060002030000000000000,120,2501,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002030000000000000,120,Genitalia,NA,Stroma,Dense irregular collagenous connective tissue,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,118,NA
2502,FAT_CELL_(ADIPOCYTE)_CPID=2502,Fat cell (adipocyte),Prostate gland,5060002030000000000000,119,2502,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002030000000000000,119,Genitalia,NA,Stroma,Dense irregular collagenous connective tissue,NA,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2503,FIBROBLAST_CPID=2503,Fibroblast,Prostate gland,5060002040100000000000,120,2503,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002040100000000000,120,Genitalia,NA,Stroma,Vein,Tunica adventitia,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2504,ENDOTHELIAL_CELL_CPID=2504,Endothelial cell,Prostate gland,5060002040200000000000,78,2504,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002040200000000000,78,Genitalia,NA,Stroma,Vein,Tunica intima,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,119,NA
2505,FIBROBLAST_CPID=2505,Fibroblast,Prostate gland,5060002040200000000000,120,2505,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002040200000000000,120,Genitalia,NA,Stroma,Vein,Tunica intima,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2506,FAT_CELL_(ADIPOCYTE)_CPID=2506,Fat cell (adipocyte),Prostate gland,5060002040200000000000,119,2506,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002040200000000000,119,Genitalia,NA,Stroma,Vein,Tunica intima,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2507,SMOOTH_MUSCLE_CELL_CPID=2507,Smooth muscle cell,Prostate gland,5060002040201000000000,231,2507,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002040201000000000,231,Genitalia,NA,Stroma,Vein,Tunica intima,Subendothelial layer,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2508,SMOOTH_MUSCLE_CELL_CPID=2508,Smooth muscle cell,Prostate gland,5060002040300000000000,231,2508,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060002040300000000000,231,Genitalia,NA,Stroma,Vein,Tunica media,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2509,EPITHELIAL_CELL_CPID=2509,Epithelial cell,Prostate gland,5060003000000000000000,89,2509,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060003000000000000000,89,Genitalia,NA,Prostatic duct,NA,NA,NA,NA,NA,NA,NA,Epithelial cell,NA,NA,NA,NA,NA
2510,BASAL_CELL_CPID=2510,Basal cell,Prostate gland,5060003000000000000000,28,2510,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060003000000000000000,28,Genitalia,NA,Prostatic duct,NA,NA,NA,NA,NA,NA,NA,Basal cell,NA,NA,NA,NA,NA
2511,LUMINAL_EPITHELIAL_CELL_CPID=2511,Luminal epithelial cell,Prostate gland,5060003000000000000000,124,2511,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060003000000000000000,124,Genitalia,NA,Prostatic duct,NA,NA,NA,NA,NA,NA,NA,Luminal epithelial cell,NA,NA,NA,NA,NA
2512,EPITHELIAL_CELL_CPID=2512,Epithelial cell,Prostate gland,5060000000200000000000,89,2512,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5060000000200000000000,89,Genitalia,NA,NA,NA,Acinar epithelium,NA,NA,NA,NA,NA,Epithelial cell,NA,NA,NA,NA,NA
2513,BASAL_CELL_CPID=2513,Basal cell,Seminal vesicle,5070000000000000000000,28,2513,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5070000000000000000000,28,Genitalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,Basal cell,NA,CL:0000646,NA,NA,NA
2514,EPITHELIAL_CELL_CPID=2514,Epithelial cell,Seminal vesicle,5070000000100000000000,89,2514,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5070000000100000000000,89,Genitalia,NA,NA,NA,Epithelium,NA,NA,NA,NA,NA,Epithelial cell,NA,CL:0000075,NA,117,NA
2515,FIBROBLAST_CPID=2515,Fibroblast,Penis,5080000000100000000000,120,2515,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080000000100000000000,120,Genitalia,NA,NA,NA,Tunica albuginea,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2516,FAT_CELL_(ADIPOCYTE)_CPID=2516,Fat cell (adipocyte),Penis,5080000000100000000000,119,2516,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080000000100000000000,119,Genitalia,NA,NA,NA,Tunica albuginea,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2517,FIBROBLAST_CPID=2517,Fibroblast,Penis,5080001000001000000000,120,2517,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080001000001000000000,120,Genitalia,NA,Artery,NA,NA,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2518,ENDOTHELIAL_CELL_CPID=2518,Endothelial cell,Penis,5080001000002000000000,78,2518,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080001000002000000000,78,Genitalia,NA,Artery,NA,NA,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,NA,NA
2519,FIBROBLAST_CPID=2519,Fibroblast,Penis,5080001000002000000000,120,2519,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080001000002000000000,120,Genitalia,NA,Artery,NA,NA,Tunica intima,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2520,FAT_CELL_(ADIPOCYTE)_CPID=2520,Fat cell (adipocyte),Penis,5080001000002000000000,119,2520,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080001000002000000000,119,Genitalia,NA,Artery,NA,NA,Tunica intima,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2521,SMOOTH_MUSCLE_CELL_CPID=2521,Smooth muscle cell,Penis,5080001000002010000000,231,2521,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080001000002010000000,231,Genitalia,NA,Artery,NA,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2522,SMOOTH_MUSCLE_CELL_CPID=2522,Smooth muscle cell,Penis,5080001000003000000000,231,2522,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080001000003000000000,231,Genitalia,NA,Artery,NA,NA,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2523,FIBROBLAST_CPID=2523,Fibroblast,Penis,5080002000001000000000,120,2523,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080002000001000000000,120,Genitalia,NA,Vein,NA,NA,Tunica adventitia,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2524,ENDOTHELIAL_CELL_CPID=2524,Endothelial cell,Penis,5080002000002000000000,78,2524,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080002000002000000000,78,Genitalia,NA,Vein,NA,NA,Tunica intima,NA,NA,NA,NA,Endothelial cell,NA,CL:0000071,NA,173,NA
2525,FIBROBLAST_CPID=2525,Fibroblast,Penis,5080002000002000000000,120,2525,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080002000002000000000,120,Genitalia,NA,Vein,NA,NA,Tunica intima,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2526,FAT_CELL_(ADIPOCYTE)_CPID=2526,Fat cell (adipocyte),Penis,5080002000002000000000,119,2526,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080002000002000000000,119,Genitalia,NA,Vein,NA,NA,Tunica intima,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2527,SMOOTH_MUSCLE_CELL_CPID=2527,Smooth muscle cell,Penis,5080002000002010000000,231,2527,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080002000002010000000,231,Genitalia,NA,Vein,NA,NA,Tunica intima,Subendothelial layer,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2528,SMOOTH_MUSCLE_CELL_CPID=2528,Smooth muscle cell,Penis,5080002000003000000000,231,2528,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080002000003000000000,231,Genitalia,NA,Vein,NA,NA,Tunica media,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000359,NA,NA,NA
2529,SMOOTH_MUSCLE_CELL_CPID=2529,Smooth muscle cell,Penis,5080003010000000000000,231,2529,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080003010000000000000,231,Genitalia,NA,Erectile tissue,Corpus cavernosum penis,NA,NA,NA,NA,NA,NA,Smooth muscle cell,NA,CL:0000192,NA,NA,NA
2530,ENDOTHELIAL_CELL_CPID=2530,Endothelial cell,Penis,5080003010000000000000,78,2530,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080003010000000000000,78,Genitalia,NA,Erectile tissue,Corpus cavernosum penis,NA,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0000115,NA,NA,NA
2531,FIBROBLAST_CPID=2531,Fibroblast,Penis,5080003010100000000000,120,2531,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080003010100000000000,120,Genitalia,NA,Erectile tissue,Corpus cavernosum penis,Connective tissue,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2532,FAT_CELL_(ADIPOCYTE)_CPID=2532,Fat cell (adipocyte),Penis,5080003010100000000000,119,2532,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080003010100000000000,119,Genitalia,NA,Erectile tissue,Corpus cavernosum penis,Connective tissue,NA,NA,NA,NA,NA,Fat cell (adipocyte),NA,CL:0000136,NA,NA,NA
2533,FIBROBLAST_CPID=2533,Fibroblast,Penis,5080003010200000000000,120,2533,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080003010200000000000,120,Genitalia,NA,Erectile tissue,Corpus cavernosum penis,Tunica adventitia,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,NA,NA
2534,ENDOTHELIAL_CELL_CPID=2534,Endothelial cell,Penis,5080004000000000000000,78,2534,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080004000000000000000,78,Genitalia,NA,Capillary,NA,NA,NA,NA,NA,NA,NA,Endothelial cell,NA,CL:0002144,NA,172,NA
2535,PERICYTE_CPID=2535,Pericyte,Penis,5080004000000000000000,205,2535,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080004000000000000000,205,Genitalia,NA,Capillary,NA,NA,NA,NA,NA,NA,NA,Pericyte,NA,CL:0000669,NA,NA,NA
2536,DERMAL_DENDRITIC_CELL_CPID=2536,Dermal dendritic cell,Penis,5080005010000000000000,70,2536,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010000000000000,70,Genitalia,NA,Skin,Dermis,NA,NA,NA,NA,NA,NA,Dermal dendritic cell,NA,CL:0001006,NA,NA,t120
2537,FIBROBLAST_CPID=2537,Fibroblast,Penis,5080005010000000000000,120,2537,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010000000000000,120,Genitalia,NA,Skin,Dermis,NA,NA,NA,NA,NA,NA,Fibroblast,NA,CL:0000057,NA,169   170,t120
2538,NEURON_CPID=2538,Neuron,Penis,5080005010000000000000,189,2538,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010000000000000,189,Genitalia,NA,Skin,Dermis,NA,NA,NA,NA,NA,NA,Neuron,NA,CL:0000540,NA,NA,t120
2539,GLANDULAR_CELL_CPID=2539,Glandular cell,Penis,5080005010100000000000,127,2539,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010100000000000,127,Genitalia,NA,Skin,Dermis,Apocrine sweat gland,NA,NA,NA,NA,NA,Glandular cell,NA,CL:0000318,NA,NA,NA
2540,EPITHELIAL_CELL_CPID=2540,Epithelial cell,Penis,5080005010101000000000,89,2540,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010101000000000,89,Genitalia,NA,Skin,Dermis,Apocrine sweat gland,Duct,NA,NA,NA,NA,Epithelial cell,NA,CL:0000075,NA,NA,NA
2541,DARK_CELL_CPID=2541,Dark cell,Penis,5080005010200000000000,68,2541,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010200000000000,68,Genitalia,NA,Skin,Dermis,Eccrine sweat gland,NA,NA,NA,NA,NA,Dark cell,NA,CL:0002142,NA,NA,NA
2542,CLEAR_CELL_CPID=2542,Clear cell,Penis,5080005010200000000000,61,2542,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010200000000000,61,Genitalia,NA,Skin,Dermis,Eccrine sweat gland,NA,NA,NA,NA,NA,Clear cell,NA,CL:0002146,NA,NA,NA
2543,MYOEPITHELIAL_CELL_CPID=2543,Myoepithelial cell,Penis,5080005010200000000000,184,2543,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010200000000000,184,Genitalia,NA,Skin,Dermis,Eccrine sweat gland,NA,NA,NA,NA,NA,Myoepithelial cell,NA,CL:0000185,NA,NA,NA
2544,GLANDULAR_CELL_CPID=2544,Glandular cell,Penis,5080005010200000000000,127,2544,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010200000000000,127,Genitalia,NA,Skin,Dermis,Eccrine sweat gland,NA,NA,NA,NA,NA,Glandular cell,NA,CL:0000318,NA,NA,NA
2545,EPITHELIAL_CELL_CPID=2545,Epithelial cell,Penis,5080005010201000000000,89,2545,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,5080005010201000000000,89,Genitalia,NA,Skin,Dermis,Eccrine sweat gland,Duct,NA,NA,NA,NA,Epithelial cell,NA,CL:0000075,NA,NA,NA
