No.,Germ Layer,Differentiation State,Source Age,Anatomy Id,Cell Type Id,Body Part,Organ,Sub-organ,Tissue 1,Tissue 2,Tissue 3,Tissue 4,Tissue 5-1,Tissue 5-2,Tissue 5-3,Tissue 5-4,Cell Type,Synonym,CL Id,UBERON Id,Image Id,Tissue Image ID
2223,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,65,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,D cell,,CL:0002267,,,t063
2224,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,49,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Chief cell,,CL:0000155,,,t063
2225,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,74,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,EC (Enterochromaffin) cell,,CL:0000577,,,t063
2226,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,76,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,ECL cell,,CL:0002273,,,t063
2227,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,123,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Type G enteroendocrine cell,,CL:0000508,,,t063
2228,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,126,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,GL cell,,CL:0000164,,,t063
2229,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,212,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,PP cell,,CL:0000164,,,t063
2230,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,255,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,VIP cell,,CL:0002269,,,t063
2231,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,204,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Parietal cell,,CL:0000162,,,t063
2232,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010300000000000,136,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Pyloric gland,,,,,,Goblet cell,,CL:0000160,,,t063
2233,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010401000000000,120,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t063
2234,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010402000000000,78,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t063
2235,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010402000000000,120,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t063
2236,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010402000000000,119,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Vein,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2237,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010402010000000,231,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t063
2238,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402010403000000000,231,Trunk,Stomach,Pylorus,Mucosa,Lamina propria,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t063
2239,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140402020000000000000,231,Trunk,Stomach,Pylorus,Mucosa,Muscularis mucosae,,,,,,,Smooth muscle cell,,CL:0000192,,104,t063
2240,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140403000100000000000,231,Trunk,Stomach,Pylorus,Muscular layer,,Inner circular muscle layer,,,,,,Smooth muscle cell,,CL:0000192,,,t063
2241,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140403000200000000000,231,Trunk,Stomach,Pylorus,Muscular layer,,Middle circular muscle layer,,,,,,Smooth muscle cell,,CL:0000192,,94,t063
2242,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140403000300000000000,231,Trunk,Stomach,Pylorus,Muscular layer,,Outer longitudinal muscle layer,,,,,,Smooth muscle cell,,CL:0000192,,101,t063
2243,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000000000000000,120,Trunk,Stomach,Pylorus,Submucosa,,,,,,,,Fibroblast,,CL:0000057,,,t063
2244,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000000000000000,119,Trunk,Stomach,Pylorus,Submucosa,,,,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2245,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000101000000000,120,Trunk,Stomach,Pylorus,Submucosa,,Artery,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t063
2246,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000102000000000,78,Trunk,Stomach,Pylorus,Submucosa,,Artery,Tunica intima,,,,,Endothelial cell,,CL:0000071,,,t063
2247,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000102000000000,120,Trunk,Stomach,Pylorus,Submucosa,,Artery,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t063
2248,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000102000000000,119,Trunk,Stomach,Pylorus,Submucosa,,Artery,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2249,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000102010000000,231,Trunk,Stomach,Pylorus,Submucosa,,Artery,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t063
2250,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000103000000000,231,Trunk,Stomach,Pylorus,Submucosa,,Artery,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t063
2251,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000201000000000,120,Trunk,Stomach,Pylorus,Submucosa,,Vein,Tunica adventitia,,,,,Fibroblast,,CL:0000057,,,t063
2252,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000202000000000,78,Trunk,Stomach,Pylorus,Submucosa,,Vein,Tunica intima,,,,,Endothelial cell,,CL:0000071,,95,t063
2253,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000202000000000,120,Trunk,Stomach,Pylorus,Submucosa,,Vein,Tunica intima,,,,,Fibroblast,,CL:0000057,,,t063
2254,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000202000000000,119,Trunk,Stomach,Pylorus,Submucosa,,Vein,Tunica intima,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2255,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000202010000000,231,Trunk,Stomach,Pylorus,Submucosa,,Vein,Tunica intima,Subendothelial layer,,,,Smooth muscle cell,,CL:0000359,,,t063
2256,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404000203000000000,231,Trunk,Stomach,Pylorus,Submucosa,,Vein,Tunica media,,,,,Smooth muscle cell,,CL:0000359,,,t063
2257,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140404010000000000000,189,Trunk,Stomach,Pylorus,Submucosa,Meissner's submucosal plexus,,,,,,,Neuron,,CL:0000540,,,t063
2258,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140405000001000000000,89,Trunk,Stomach,Pylorus,Serosa,,,Epithelium,,,,,Epithelial cell,,CL:0000076,,,
2259,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140405010000000000000,120,Trunk,Stomach,Pylorus,Serosa,Subserosa,,,,,,,Fibroblast,,CL:0000057,,,t063
2260,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3140405010000000000000,119,Trunk,Stomach,Pylorus,Serosa,Subserosa,,,,,,,Fat cell (adipocyte),,CL:0000136,,,t063
2261,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150000000000000000000,88,Trunk,Spinal cord,,,,,,,,,,Ependymal cell,,CL:0000065,,,
2262,2 Ecotodermal 4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150100000000000000000,225,Trunk,Spinal cord,Gray matter of spinal cord,,,,,,,,,Satellite cell,,CL:0000516,,,
2263,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150100000000000000000,352,Trunk,Spinal cord,Gray matter of spinal cord,,,,,,,,,Protoplasmic astrocyte,,,,,
2264,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150201000000000000000,42,Trunk,Spinal cord,Dorsal root of spinal cord,Dorsal root ganglion,,,,,,,,Capsule cell,,,,,
2265,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150201000000000000000,189,Trunk,Spinal cord,Dorsal root of spinal cord,Dorsal root ganglion,,,,,,,,Neuron,,,,,
2266,2 Ecotodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150300000000000000000,356,Trunk,Spinal cord,White matter of spinal cord,,,,,,,,,Pre-myelinating oligodendrocyte cell,,,,,
2267,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150300000000000000000,357,Trunk,Spinal cord,White matter of spinal cord,,,,,,,,,Myelinating oligodendrocyte cell,,,,,
2268,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150300000000000000000,18,Trunk,Spinal cord,White matter of spinal cord,,,,,,,,,Astrocyte,,CL:0002606,,,
2269,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150300000000000000000,355,Trunk,Spinal cord,White matter of spinal cord,,,,,,,,,VA3 astrocyte,,,,,
2270,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150300000000000000000,354,Trunk,Spinal cord,White matter of spinal cord,,,,,,,,,VA2 astrocyte,,,,,
2271,2 Ecotodermal,4 Terminally differentiated,7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3150300000000000000000,353,Trunk,Spinal cord,White matter of spinal cord,,,,,,,,,VA1 astrocyte,,,,,
2272,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,312,Trunk,Thymus,,,,,,,,,,DN1 thymocyte,,CL:0000894,,,t034   t036   t037
2273,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,313,Trunk,Thymus,,,,,,,,,,DN2 thymocyte,,CL:0000806,,,t034   t036   t037
2274,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,314,Trunk,Thymus,,,,,,,,,,DN3 thymocyte,,CL:0000807,,,t034   t036   t037
2275,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,315,Trunk,Thymus,,,,,,,,,,DN4 thymocyte,,CL:0000808,,,t034   t036   t037
2276,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,316,Trunk,Thymus,,,,,,,,,,DP thymocyte,,CL:0000809,,,t034   t036   t037
2277,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,276,Trunk,Thymus,,,,,,,,,,Regulatory T (Treg) cell,,CL:0000815,,,t034   t036   t037
2278,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,277,Trunk,Thymus,,,,,,,,,,CD8+ cytotoxic T lymphocyte,,CL:0000794,,,t034   t036   t037
2279,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,114,Trunk,Thymus,,,,,,,,,,Epithelial reticular cell (thymic epithelial cell),,,,,t034   t036   t037
2280,4 Mesodermal,4 Terminally differentiated,6 Fetus state,3160000000000000000000,16,Trunk,Thymus,,,,,,,,,,T helper cell,,CL:0000912,,,t034   t036   t037
2281,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160101000000000000000,114,Trunk,Thymus,Blood-thymus barrier,Medulla,,,,,,,,Epithelial reticular cell (cortical thymic epithelial cell),,CL:0002293,,,t036   t037
2282,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160201000000000000000,249,Trunk,Thymus,Lobule of thymus,Cortex of thymus,,,,,,,,Tingible body macrophage,,CL:0000235,,,t036   t037
2283,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160201000000000000000,114,Trunk,Thymus,Lobule of thymus,Cortex of thymus,,,,,,,,Epithelial reticular cell (cortical thymic epithelial cell),,CL:0002364,,,t036   t037
2284,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160201000000000000000,62,Trunk,Thymus,Lobule of thymus,Cortex of thymus,,,,,,,,Cortical thymocyte,,,,,t036   t037
2285,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160201000000000000000,69,Trunk,Thymus,Lobule of thymus,Cortex of thymus,,,,,,,,Thymic macrophage,,CL:0000883,,,t036   t037
2286,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160202000000000000000,114,Trunk,Thymus,Lobule of thymus,Medulla of thymus,,,,,,,,Epithelial reticular cell (medullary thymic epithelial cell),,CL:0002365,,,t035   t036   t037
2287,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160202000000000000000,66,Trunk,Thymus,Lobule of thymus,Medulla of thymus,,,,,,,,Medullary thymocyte,,,,,t035   t036   t037
2288,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160202000000000000000,155,Trunk,Thymus,Lobule of thymus,Medulla of thymus,,,,,,,,(interdigitating) Dendritic cell,,CL:0000451,,,t035   t036   t037
2289,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160202000000000000000,40,Trunk,Thymus,Lobule of thymus,Medulla of thymus,,,,,,,,Plasmacytoid dendritic cell,,CL:0001058,,,t035   t036   t037
2290,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160202000000000000000,69,Trunk,Thymus,Lobule of thymus,Medulla of thymus,,,,,,,,Thymic macrophage,,CL:0000882,,,t035   t036   t037
2291,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile,3160203000000000000000,57,Trunk,Thymus,Lobule of thymus,Subcapsular zone of thymus,,,,,,,,Subcortical thymocyte,,,,,t036   t037
2292,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180000000000000000000,231,Trunk,Trachea,,,,,,,,,,Smooth muscle cell,,CL:0000359,,,t163
2293,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180000000100000000000,120,Trunk,Trachea,,,,Adventitia,,,,,,Fibroblast,,CL:0000057,,,t163
2294,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180000000100000000000,119,Trunk,Trachea,,,,Adventitia,,,,,,Fat cell (adipocyte),,CL:0000136,,,t163
2295,4 Mesodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180000000200000000000,231,Trunk,Trachea,,,,Tracheal muscle,,,,,,Smooth muscle cell,,CL:0000192,,,t163
2296,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,136,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Goblet cell,,CL:0002370,,,t088   t163
2297,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,28,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Basal cell,,CL:0002329,,,t088   t163
2298,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,54,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Ciliated cell,,CL:0002145,,120,t088   t163
2299,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,39,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Brush cell,,CL:0002207,,,t088   t163
2300,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,228,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Serous cell,,CL:0000313,,121,t088   t163
2301,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,71,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Diffuse neuroendocrine system cell,,CL:0000568,,,t088   t163
2302,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,89,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Epithelial cell,,CL:0000307,,,t088   t163
2303,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,303,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Neuroendocrine cell,,CL:1000223,,,t088   t163
2304,3 Endodermal,4 Terminally differentiated,6 Fetus state 7 Postnatal state 8 Neonatal state 9 Infant state 10 Juvenile 11 Adult,3180001000100000000000,59,Trunk,Trachea,,Mucosa,,Respiratory epithelium,,,,,,Clara cell,,CL:0000158,,,t088   t163
